CompressionLevel,Network,Size,Type
0.0,6.0,0.0824057610435,1.5
6.0,0.0,0.111817419326,1.5
9.0,0.0,1.03963214079,6.0
3.0,4.0,0.0477850796732,1.5
6.0,4.0,2.59433231078,1.5
0.0,4.0,0.0472437696885,1.5
1.0,4.0,4.165914405,6.0
3.0,0.0,0.448356639333,4.5
0.0,6.0,0.395524640098,0.0
6.0,2.0,0.4244716981,0.0
1.0,4.0,1.80669371769,0.0
1.0,4.0,0.243552585587,0.0
1.0,4.0,1.80669371769,0.0
6.0,4.0,1.08301726764,0.0
1.0,4.0,0.226581649157,6.0
6.0,6.0,0.0431072351,1.5
3.0,0.0,0.0924952581101,1.5
0.0,6.0,0.0504966953315,1.5
1.0,2.0,0.567401415366,6.0
0.0,6.0,0.0504395248919,1.5
0.0,2.0,0.048091918488,1.5
1.0,2.0,0.214605527585,0.0
0.0,4.0,0.323156995093,0.0
0.0,4.0,0.108282983544,3.0
0.0,4.0,0.265262879089,0.0
6.0,4.0,0.686894870798,6.0
0.0,2.0,0.035856720747,1.5
3.0,4.0,0.409998169099,0.0
1.0,6.0,0.452151598637,1.5
1.0,4.0,0.00113472467368,1.5
0.0,6.0,1.28254427272,6.0
6.0,6.0,0.0432222996556,1.5
0.0,6.0,0.448356639333,4.5
3.0,2.0,0.409998169099,0.0
1.0,6.0,0.366577582096,0.0
0.0,6.0,1.55130323274,4.5
3.0,4.0,0.417234933599,0.0
6.0,0.0,0.531690877262,4.5
3.0,2.0,0.80814975471,3.0
0.0,4.0,1.55130323274,4.5
6.0,2.0,0.472732956877,6.0
0.0,6.0,2.59433231078,1.5
1.0,0.0,0.417234933599,0.0
6.0,0.0,2.05364034583,4.5
1.0,6.0,0.00113472467368,1.5
0.0,6.0,1.41693243684,3.0
0.0,2.0,0.448356639333,4.5
0.0,2.0,0.108282983544,3.0
3.0,4.0,0.35677321355,3.0
9.0,0.0,1.10910507999,6.0
0.0,6.0,1.10910507999,6.0
1.0,0.0,0.250789350088,0.0
0.0,4.0,0.388287875597,0.0
0.0,4.0,0.80814975471,3.0
6.0,2.0,0.250789350088,0.0
0.0,4.0,0.0504395248919,1.5
6.0,0.0,0.352104053095,0.0
1.0,0.0,0.23944427438,4.5
0.0,6.0,0.549685815869,6.0
0.0,6.0,0.4244716981,0.0
1.0,0.0,0.4317084626,0.0
1.0,6.0,0.258026114588,0.0
1.0,0.0,0.359340817595,0.0
6.0,0.0,0.27973640809,0.0
3.0,0.0,0.00178096774357,1.5
0.0,6.0,0.0335785872823,1.5
3.0,2.0,0.0285620621305,1.5
1.0,0.0,0.272499643589,0.0
1.0,2.0,0.221842292086,0.0
1.0,2.0,0.664478269082,6.0
3.0,6.0,0.0831453583754,1.5
1.0,2.0,1.28254427272,6.0
1.0,6.0,0.00951562164169,1.5
1.0,4.0,5.84321622077,3.0
0.0,6.0,2.06885564319,4.5
0.0,4.0,0.00951562164169,1.5
0.0,0.0,1.07205863516,3.0
6.0,2.0,2.10544617186,4.5
1.0,6.0,0.366577582096,0.0
